BROAD_ID	CPD_NAME	CPD_NAME_TYPE	CPD_SAMPLE_ID	DOS_LIBRARY	SOURCE_NAME	CHEMIST_NAME	VENDOR_CATALOG_ID	CPD_SMILES	USERCOMMENT	pert_id	pert_iname
BRD-K46556543-237-03-0	canrenoic acid	INN	SA83450	NA	Prestwick Chemical Inc.	NA	Prestw-148	C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)CCC(O)=O	NA	BRD-K46556543	potassium-canrenoate
BRD-K14200658-001-02-6	syrosingopine	INN	SA83079	NA	Prestwick Chemical Inc.	NA	Prestw-564	CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)O[C@@H]1C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]([C@H]1OC)C(=O)OC	NA	BRD-K14200658	syrosingopine
BRD-K25224017-001-04-5	pirenperone	INN	SA59535	NA	MicroSource Discovery Systems Inc.	NA	1504188	Cc1nc2ccccn2c(=O)c1CCN1CCC(CC1)C(=O)c1ccc(F)cc1	NA	BRD-K25224017	pirenperone
BRD-K52394958-001-01-9	GR 159897	to-be-curated	SA792414	NA	Tocris Bioscience	NA	1274	COC1(C[S@@](=O)c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1	NA	BRD-K52394958	GR-159897
BRD-K43245338-001-02-4	MDL-28170	primary-common	SA82130	NA	Biomol International Inc.	NA	PI-130	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C=O	NA	BRD-K43245338	MDL-28170
BRD-K47693913-001-02-4	evoxine	common	SA82864	NA	Prestwick Chemical Inc.	NA	Prestw-665	COc1c(OC[C@@H](O)C(C)(C)O)ccc2c(OC)c3ccoc3nc12	NA	BRD-K47693913	evoxine
BRD-K26997899-001-01-4	D-64131	to-be-curated	SA792574	NA	Tocris Bioscience	NA	1643	COc1ccc2[nH]c(cc2c1)C(=O)c1ccccc1	NA	BRD-K26997899	D-64131
BRD-K51276371-001-01-8	aloisine	primary-common	SA63356	NA	Calbiochem	NA	128135	CCCCc1c([nH]c2nccnc12)-c1ccc(OC)cc1	NA	BRD-K51276371	aloisine
BRD-K26521938-001-04-9	dinoprostone	INN	SA792801	NA	Tocris Bioscience	NA	2296	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	NA	BRD-K26521938	dinoprostone
BRD-K50135270-001-01-9	GBR 12935	primary-common	SA82644	NA	Biomol International Inc.	NA	AC-272	C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1	NA	BRD-K50135270	GBR-12935
BRD-K57926513-001-02-9	tyrphostin AG 1295	primary-common	SA63249	NA	Calbiochem	NA	658550	Cc1cc2ncc(nc2cc1C)-c1ccccc1	NA	BRD-K57926513	tyrphostin-AG-1295
BRD-K28806945-001-01-9	L-750,667	to-be-curated	SA82650	NA	Biomol International Inc.	NA	AC-818	Ic1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1	NA	BRD-K28806945	L-750667
BRD-K23566484-001-04-5	nilutamide	INN	SA59513	NA	MicroSource Discovery Systems Inc.	NA	1504152	CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	NA	BRD-K23566484	nilutamide
BRD-K28863208-001-01-2	PNU 282987	to-be-curated	SA792804	NA	Tocris Bioscience	NA	2303	Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2	NA	BRD-K28863208	PNU-282987
BRD-K36007650-300-02-3	puromycin	INN	SA83205	NA	Prestwick Chemical Inc.	NA	Prestw-480	COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1	NA	BRD-K36007650	puromycin
BRD-K33204703-001-04-6	AG-370	common	SA82168	NA	Biomol International Inc.	NA	EI-229	NC(=C(C#N)C#N)C(\C#N)=C\c1ccc2[nH]ccc2c1	NA	BRD-K33204703	AG-370
BRD-K39120595-304-02-1	bithionol	INN	SA58199	NA	MicroSource Discovery Systems Inc.	NA	1500148	Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O	NA	BRD-K39120595	bithionol
BRD-K42693031-001-01-8	glimepiride	common	SA792840	NA	Tocris Bioscience	NA	2396	CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O	NA	BRD-K42693031	glimepiride
BRD-K20742498-001-01-5	RS 39604	to-be-curated	SA82512	NA	Biomol International Inc.	NA	AC-570	COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1	NA	BRD-K20742498	RS-39604
BRD-K29668683-300-01-4	BD-1063	common	SA792194	NA	Tocris Bioscience	NA	883	CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1	NA	BRD-K29668683	BD-1063
BRD-K60511616-236-01-4	pravastatin	primary-common	SA792815	NA	Tocris Bioscience	NA	2318	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12	NA	BRD-K60511616	pravastatin
BRD-K59574735-001-02-7	ubenimex	INN	SA82128	NA	Biomol International Inc.	NA	EI-212	CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O	NA	BRD-K59574735	ubenimex
BRD-K57179821-001-04-8	crotamiton	INN	SA58961	NA	MicroSource Discovery Systems Inc.	NA	1505271	CCN(C(=O)\C=C\C)c1ccccc1C	NA	BRD-K57179821	crotamiton
BRD-K50859149-001-04-7	sulfafurazole	INN	SA59608	NA	MicroSource Discovery Systems Inc.	NA	1500555	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C	NA	BRD-K50859149	sulfafurazole
BRD-K41713976-001-02-0	E 4031	common	SA82068	NA	Biomol International Inc.	NA	KC-158	Cc1cccc(CCN2CCC(CC2)C(=O)c2ccc(NS(C)(=O)=O)cc2)n1	NA	BRD-K41713976	E-4031
BRD-K43389675-003-02-7	daunorubicin	INN	SA83348	NA	Prestwick Chemical Inc.	NA	Prestw-487	COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O	NA	BRD-K43389675	daunorubicin
BRD-K60174629-001-02-2	Z-prolyl-prolinal	primary-common	SA82124	NA	Biomol International Inc.	NA	PI-112	O=C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1	NA	BRD-K60174629	z-prolyl-prolinal
BRD-K32412559-001-01-7	morphothebaine	primary-common	SA82658	NA	Biomol International Inc.	NA	AC-827	COc1ccc2C[C@H]3N(C)CCc4cc(O)cc(c34)-c2c1O	NA	BRD-K32412559	morphothebaine
BRD-K54771420-001-03-2	glycocholic acid	primary-common	SA83326	NA	Prestwick Chemical Inc.	NA	Prestw-521	C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	NA	BRD-K54771420	glycocholic-acid
BRD-K60184833-001-02-3	tyrphostin 46	primary-common	SA63239	NA	Calbiochem	NA	658430	NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N	NA	BRD-K60184833	tyrphostin-AG-99
BRD-K54233340-300-01-0	dorsomorphin	primary-common	SA793015	NA	Tocris Bioscience	NA	3093	C(CN1CCCCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccncc1	NA	BRD-K54233340	dorsomorphin
BRD-K54790157-001-03-1	trioxysalen	INN	SA38652	NA	AnalytiCon Discovery GmbH	NA	NP-010961	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	NA	BRD-K54790157	trioxsalen
BRD-K27737647-001-03-4	H-89	primary-common	SA81856	NA	Biomol International Inc.	NA	EI-196	Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1	NA	BRD-K27737647	H-89
BRD-K45330754-001-04-3	diethylstilbestrol	INN	SA58271	NA	MicroSource Discovery Systems Inc.	NA	1500244	CC\C(c1ccc(O)cc1)=C(\CC)c1ccc(O)cc1	NA	BRD-K45330754	diethylstilbestrol
BRD-K56064827-001-04-7	HBDDE	common	SA82259	NA	Biomol International Inc.	NA	EI-273	COCc1cc(O)c(O)c(O)c1-c1c(COC)cc(O)c(O)c1O	NA	BRD-K56064827	EI-273
BRD-K55191674-236-03-7	benzylpenicillin	INN	SA83692	NA	Prestwick Chemical Inc.	NA	Prestw-1078	CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O	NA	BRD-K55191674	benzylpenicillin
BRD-K47105409-001-05-3	AG 490	common	SA82169	NA	Biomol International Inc.	NA	EI-272	Oc1ccc(cc1O)\C=C(/C#N)C(=O)NCc1ccccc1	NA	BRD-K47105409	AG-490
BRD-K31792052-004-01-9	cyclic PFT-alpha	primary-common	SA63195	NA	Calbiochem	NA	506134	Cc1ccc(cc1)-c1cn2c3CCCCc3sc2n1	NA	BRD-K31792052	pifithrin
BRD-K47639036-003-03-3	flavoxate	INN	SA83428	NA	Prestwick Chemical Inc.	NA	Prestw-242	Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)-c1ccccc1	NA	BRD-K47639036	flavoxate
BRD-K43290182-001-01-9	Ro 04-6790	to-be-curated	SA82527	NA	Biomol International Inc.	NA	AC-842	CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1	NA	BRD-K43290182	Ro-04-6790
BRD-K36055864-001-04-4	cicloheximide	INN	SA59390	NA	MicroSource Discovery Systems Inc.	NA	1502112	C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1	NA	BRD-K36055864	cycloheximide
BRD-K51918615-303-01-1	iodophenpropit	to-be-curated	SA792143	NA	Tocris Bioscience	NA	779	Ic1ccc(CCNC(=N)SCCCc2c[nH]cn2)cc1	NA	BRD-K51918615	iodophenpropit
BRD-K54462405-003-03-3	doxepin	INN	SA82890	NA	Prestwick Chemical Inc.	NA	Prestw-263	CN(C)CC\C=C1/c2ccccc2COc2ccccc12	NA	BRD-K54462405	doxepin
BRD-K42635745-001-02-4	suloctidil	INN	SA83455	NA	Prestwick Chemical Inc.	NA	Prestw-421	CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1	NA	BRD-K42635745	suloctidil
BRD-K46137903-001-03-3	prednicarbate	INN	SA83779	NA	Prestwick Chemical Inc.	NA	Prestw-1044	CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC	NA	BRD-K46137903	prednicarbate
BRD-K25433859-003-11-4	maprotiline	INN	SA792235	NA	Tocris Bioscience	NA	935	CNCCCC12CCC(c3ccccc13)c1ccccc21	NA	BRD-K25433859	maprotiline
BRD-K46469693-001-01-8	SCH-442,416	primary-common	SA792869	NA	Tocris Bioscience	NA	2463	COc1ccc(CCCn2ncc3c2nc(N)n2nc(nc32)-c2ccco2)cc1	NA	BRD-K46469693	SCH-442416
BRD-K47635719-001-03-9	dexamethasone acetate	primary-common	SA82861	NA	Prestwick Chemical Inc.	NA	Prestw-130	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O	NA	BRD-K47635719	dexamethasone
BRD-K57718010-001-06-9	pentetrazol	INN	SA83035	NA	Prestwick Chemical Inc.	NA	Prestw-162	C1CCc2nnnn2CC1	NA	BRD-K57718010	pentylenetetrazol
BRD-K60060639-005-01-4	N-methyllidocaine iodide	to-be-curated	SA792295	NA	Tocris Bioscience	NA	1042	CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C	NA	BRD-K60060639	N-methyllidocaine-iodide
BRD-K18787491-001-05-2	U0126	primary-common	SA82363	NA	Biomol International Inc.	NA	EI282	N\C(Sc1ccccc1N)=C(C#N)/C(C#N)=C(\N)Sc1ccccc1N	NA	BRD-K18787491	U-0126
BRD-K42098891-003-03-1	protriptyline	INN	SA83673	NA	Prestwick Chemical Inc.	NA	Prestw-930	CNCCCC1c2ccccc2C=Cc2ccccc12	NA	BRD-K42098891	protriptyline
BRD-K59163477-001-02-1	cisapride	INN	SA83343	NA	Prestwick Chemical Inc.	NA	Prestw-430	CO[C@@H]1CN(CCCOc2ccc(F)cc2)CC[C@@H]1NC(=O)c1cc(Cl)c(N)cc1OC	NA	BRD-K59163477	cisapride
BRD-K34608650-001-01-6	GP 2a	to-be-curated	SA792978	NA	Tocris Bioscience	NA	2678	Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NC2CCCCC2)c1	NA	BRD-K34608650	GP-2a
BRD-K18910433-001-04-4	estradiol	INN	SA82244	NA	Biomol International Inc.	NA	BL-093	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	NA	BRD-K18910433	estradiol
BRD-K53737926-003-04-7	amitriptyline	INN	SA58178	NA	MicroSource Discovery Systems Inc.	NA	1500117	CN(C)CCC=C1c2ccccc2CCc2ccccc12	NA	BRD-K53737926	amitriptyline
BRD-K52850071-001-01-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	BRD-K52850071	WHI-P154
BRD-K19533706-001-01-9	tranilast	to-be-curated	SA792332	NA	Tocris Bioscience	NA	1098	COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC	NA	BRD-K19533706	tranilast
BRD-K51465424-003-03-6	ritodrine	INN	SA83322	NA	Prestwick Chemical Inc.	NA	Prestw-349	C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1	NA	BRD-K51465424	ritodrine
BRD-K34157611-001-03-8	cimetidine	INN	SA59269	NA	MicroSource Discovery Systems Inc.	NA	1500684	CN\C(NCCSCc1nc[nH]c1C)=N/C#N	NA	BRD-K34157611	cimetidine
BRD-K29950728-048-02-6	clomifene	INN	SA58237	NA	MicroSource Discovery Systems Inc.	NA	1500196	CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	NA	BRD-K29950728	clomifene
BRD-K30197592-001-01-5	5-methoxytryptamine	primary-common	SA82519	NA	Biomol International Inc.	NA	AC-841	COc1ccc2[nH]cc(CCN)c2c1	NA	BRD-K30197592	5-methoxytryptamine
BRD-K49759007-001-03-6	antipyrine	to-be-curated	SA82973	NA	Prestwick Chemical Inc.	NA	Prestw-30	Cc1c(O)c(=O)n(-c2ccccc2)n1C	NA	BRD-K49759007	phenazone
BRD-K33882852-003-01-0	ZK-93423	primary-common	SA792690	NA	Tocris Bioscience	NA	1994	CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC	NA	BRD-K33882852	ZK-93423
BRD-K49807096-003-02-3	benazepril	INN	SA59554	NA	MicroSource Discovery Systems Inc.	NA	1505200	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O	NA	BRD-K49807096	benazepril
BRD-K46018455-001-06-0	bezafibrate	INN	SA82148	NA	Biomol International Inc.	NA	GR-211	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O	NA	BRD-K46018455	bezafibrate
BRD-K50660797-001-02-8	epicatechin monogallate	primary-common	SA58126	NA	MicroSource Discovery Systems Inc.	NA	210238	Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1	NA	BRD-K50660797	epicatechin-gallate-(-)
BRD-K18757346-001-02-9	U-46619	primary-common	SA82048	NA	Biomol International Inc.	NA	PG023	CCCCC[C@H](O)\C=C\[C@H]1[C@H]2C[C@H](CO2)[C@@H]1C\C=C/CCCC(O)=O	NA	BRD-K18757346	U-46619
BRD-K50325075-001-01-3	UCL 2077	to-be-curated	SA792968	NA	Tocris Bioscience	NA	2661	C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccnc1	NA	BRD-K50325075	UCL-2077
BRD-K35586044-001-02-6	yohimbine hydrochloride	USP	SA82369	NA	Biomol International Inc.	NA	AC-161	COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	NA	BRD-K35586044	yohimbine
BRD-K58938839-001-03-8	cyclopamine	primary-common	SA82317	NA	Biomol International Inc.	NA	GR334	C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C	NA	BRD-K58938839	cyclopamine
BRD-K61097567-001-03-6	SB-218795	to-be-curated	SA792452	NA	Tocris Bioscience	NA	1376	COC(=O)[C@H](NC(=O)c1cc(nc2ccccc12)-c1ccccc1)c1ccccc1	NA	BRD-K61097567	SB-218795
BRD-K48970916-001-03-0	danazol	INN	SA82854	NA	Prestwick Chemical Inc.	NA	Prestw-105	C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C	NA	BRD-K48970916	danazol
BRD-K42352790-001-03-8	anandamide	primary-common	SA81968	NA	Biomol International Inc.	NA	FA017	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO	NA	BRD-K42352790	anandamide
BRD-K34014345-001-02-6	naproxol	INN	SA58853	NA	MicroSource Discovery Systems Inc.	NA	1503801	COc1ccc2cc(ccc2c1)[C@H](C)CO	NA	BRD-K34014345	naproxol
BRD-K54708045-001-01-3	nTZDpa	to-be-curated	SA792737	NA	Tocris Bioscience	NA	2150	OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1	NA	BRD-K54708045	nTZDpa
BRD-K52459643-001-10-2	alprostadil	INN	SA792565	NA	Tocris Bioscience	NA	1620	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	NA	BRD-K52459643	alprostadil
BRD-K43744935-048-01-6	tamoxifen	to-be-curated	SA792269	NA	Tocris Bioscience	NA	999	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	NA	BRD-K43744935	tamoxifen
BRD-K42748308-300-01-2	XE 991	to-be-curated	SA792695	NA	Tocris Bioscience	NA	2000	O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12	NA	BRD-K42748308	XE-991
BRD-K40990712-001-02-4	hexamethyleneamiloride	primary-common	SA59542	NA	MicroSource Discovery Systems Inc.	NA	1504215	NC(=N)NC(=O)c1nc(Cl)c(nc1N)N1CCCCCC1	NA	BRD-K40990712	hexamethyleneamiloride
BRD-K42679050-001-01-3	Y-27152	to-be-curated	SA792720	NA	Tocris Bioscience	NA	2077	CC(=O)N(OCc1ccccc1)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N	NA	BRD-K42679050	Y-27152
BRD-K52930707-001-04-8	rescinnamine	INN	SA83147	NA	Prestwick Chemical Inc.	NA	Prestw-568	CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c1cc(OC)c(OC)c(OC)c1	NA	BRD-K52930707	rescinnamine
BRD-K59197931-001-02-9	naproxen	INN	SA58394	NA	MicroSource Discovery Systems Inc.	NA	1500425	COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O	NA	BRD-K59197931	naproxen
BRD-K49657628-001-02-3	tyrphostin AG 18	primary-common	SA63217	NA	Calbiochem	NA	658395	Oc1ccc(C=C(C#N)C#N)cc1O	NA	BRD-K49657628	tyrphostin-AG-18
BRD-K47717570-304-01-5	NBQX	common	SA792297	NA	Tocris Bioscience	NA	1044	NS(=O)(=O)c1cccc2c1c(cc1nc(O)c(O)nc21)[N+]([O-])=O	NA	BRD-K47717570	NBQX
BRD-K49890030-236-01-6	gavestinel	common	SA792828	NA	Tocris Bioscience	NA	2348	OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1C=CC(=O)Nc1ccccc1	NA	BRD-K49890030	gavestinel
BRD-K24023109-001-02-5	diltiazem	INN	SA82067	NA	Biomol International Inc.	NA	CA-205	COc1ccc(cc1)[C@@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O	NA	BRD-K24023109	diltiazem
BRD-K49945136-001-03-5	GR 113808	to-be-curated	SA792430	NA	Tocris Bioscience	NA	1322	Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc12	NA	BRD-K49945136	GR-113808
BRD-K54759182-003-02-3	dosulepin	INN	SA83350	NA	Prestwick Chemical Inc.	NA	Prestw-488	CN(C)CC\C=C1/c2ccccc2CSc2ccccc12	NA	BRD-K54759182	dosulepin
BRD-K46384212-001-01-1	o-3M3FBS	to-be-curated	SA792664	NA	Tocris Bioscience	NA	1942	Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1ccccc1C(F)(F)F	NA	BRD-K46384212	O-3M3FBS
BRD-K56558538-003-02-8	ambroxol	INN	SA83281	NA	Prestwick Chemical Inc.	NA	Prestw-366	Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1	NA	BRD-K56558538	ambroxol
BRD-K53061490-003-03-0	ozagrel	INN	SA83814	NA	Prestwick Chemical Inc.	NA	Prestw-979	OC(=O)\C=C\c1ccc(Cn2ccnc2)cc1	NA	BRD-K53061490	ozagrel
BRD-K29555132-001-02-2	arachidonamide	to-be-curated	SA81970	NA	Biomol International Inc.	NA	FA022	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(N)=O	NA	BRD-K29555132	arachidonamide
BRD-K60230970-001-04-3	MG-132	primary-common	SA82146	NA	Biomol International Inc.	NA	PI-102	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O	NA	BRD-K60230970	MG-132
BRD-K60923938-001-02-8	veratridine	primary-common	SA82119	NA	Biomol International Inc.	NA	NA-125	COc1ccc(cc1OC)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]24O[C@]13O	NA	BRD-K60923938	veratridine
BRD-K59650319-003-01-7	YM 298198	to-be-curated	SA792861	NA	Tocris Bioscience	NA	2448	CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C	NA	BRD-K59650319	YM-298198
BRD-K55468218-001-04-8	spiperone	INN	SA59340	NA	MicroSource Discovery Systems Inc.	NA	1501152	Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1	NA	BRD-K55468218	spiperone
BRD-K44899736-003-02-1	RO-16-6941	primary-common	SA59483	NA	MicroSource Discovery Systems Inc.	NA	1503638	NCCNC(=O)c1ccc(Cl)cc1	NA	BRD-K44899736	Ro-16-6941
BRD-K47659338-003-01-0	EMD 386088	to-be-curated	SA792832	NA	Tocris Bioscience	NA	2382	Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1	NA	BRD-K47659338	EMD-386088
BRD-K45861246-001-04-3	azaperone	INN	SA59846	NA	MicroSource Discovery Systems Inc.	NA	1505332	Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1	NA	BRD-K45861246	azaperone
BRD-K50018155-003-01-3	RS 67506	to-be-curated	SA792260	NA	Tocris Bioscience	NA	990	COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1	NA	BRD-K50018155	RS-67506
BRD-K59851896-001-02-4	calycanthine	primary-common	SA83287	NA	Prestwick Chemical Inc.	NA	Prestw-595	CN1CC[C@@]23[C@@H]4Nc5ccccc5[C@]2(CCN4C)[C@@H]1Nc1ccccc31	NA	BRD-K59851896	calycanthine
BRD-K59753853-001-01-5	3-(2-carboxyethyl)-4,6-dichloro-1H-indole-2-carboxylic acid	to-be-curated	SA82423	NA	Biomol International Inc.	NA	AC-406	OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(O)=O	NA	BRD-K59753853	MDL-29951
BRD-K45158365-001-02-3	valsartan	INN	SA59711	NA	MicroSource Discovery Systems Inc.	NA	1505209	CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O	NA	BRD-K45158365	valsartan
BRD-K35708212-331-03-1	ouabain	primary-common	SA83030	NA	Prestwick Chemical Inc.	NA	Prestw-471	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O	NA	BRD-K35708212	ouabain
BRD-K26373640-001-02-8	SC-514	common	SA81897	NA	Biomol International Inc.	NA	EI-343	NC(=O)c1sc(cc1N)-c1ccsc1	NA	BRD-K26373640	IKK-2-inhibitor
BRD-K19352500-332-03-7	prochlorperazine	INN	SA83050	NA	Prestwick Chemical Inc.	NA	Prestw-399	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	NA	BRD-K19352500	prochlorperazine
BRD-K27316855-001-02-6	calcitriol	INN	SA81905	NA	Biomol International Inc.	NA	DM200	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C	NA	BRD-K27316855	calcitriol
BRD-K45033733-001-02-3	famciclovir	INN	SA59555	NA	MicroSource Discovery Systems Inc.	NA	1505201	CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O	NA	BRD-K45033733	famciclovir
BRD-K41996876-001-05-5	tyrphostin 1	primary-common	SA82360	NA	Biomol International Inc.	NA	EI-190	COc1ccc(C=C(C#N)C#N)cc1	NA	BRD-K41996876	tyrphostin-1
BRD-K45068323-003-01-3	W-13	primary-common	SA63431	NA	Calbiochem	NA	681636	NCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1	NA	BRD-K45068323	W-13
BRD-K46937689-001-05-1	phenazone	INN	SA82733	NA	Prestwick Chemical Inc.	NA	Prestw-29	Cc1cc(=O)n(-c2ccccc2)n1C	NA	BRD-K46937689	phenazone
BRD-K47869605-001-04-9	podophyllotoxin	BAN	SA58786	NA	MicroSource Discovery Systems Inc.	NA	2300332	COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12	NA	BRD-K47869605	podophyllotoxin
BRD-K51318897-001-04-7	fenbendazole	INN	SA82916	NA	Prestwick Chemical Inc.	NA	Prestw-210	COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1	NA	BRD-K51318897	fenbendazole
BRD-K51095933-231-03-2	estropipate	USP	SA83602	NA	Prestwick Chemical Inc.	NA	Prestw-688	C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(O)(=O)=O)ccc34)[C@@H]1CCC2=O	NA	BRD-K51095933	estropipate
